question_id,answers,paragraph_id
65228,"['An ordinary person looks up, sees a colored shape, and immediately infers that it is a chair']",13580
65229,"['""might have stopped at the mere contemplation of a beautiful color and a beautiful shape.""']",13580
65230,"['""would have acted immediately on the hypothesis of a chair and would have jumped onto it by way of using it as such.""']",13580
65231,['causal relationships'],13580
65232,[],13580
65233,['survival value'],13581
65234,['three'],13581
65235,['unintelligible'],13581
65236,"['""they certainly did not appear because they were better at that game than the rocks around them.""']",13581
65237,"['living, living well, and living better']",13581
65238,['increasing its own satisfaction'],13581
65239,[],13581
65240,[],13581
65241,[],13581
65242,"['""the Church gave unto God the attributes which belonged exclusively to Caesar.""']",13582
65243,"['primarily a divine king who imposes his will on the world, and whose most important attribute is power']",13582
65244,"['""the brief Galilean vision of humility""']",13582
65245,[],13582
65246,[],13582
65247,[],13582
65248,"['His system required that an order exist among possibilities, an order that allowed for novelty in the world and provided an aim to all entities.']",13583
65249,['the consequent nature'],13583
65250,[],13583
65251,[],13583
65252,[],13583
65253,[],13583
65254,['It is the judgment of a tenderness which loses nothing that can be saved.'],13584
65255,['God saves and cherishes all experiences forever'],13584
65256,['those experiences go on to change the way God interacts with the world'],13584
65257,"['God is really changed by what happens in the world and the wider universe, lending the actions of finite creatures an eternal significance.']",13584
65258,[],13584
65259,[],13584
65260,['Whitehead thus sees God and the world as fulfilling one another'],13585
65261,['He sees entities in the world as fluent and changing things that yearn for a permanence which only God can provide'],13585
65262,['merely eternally unrealized possibilities'],13585
65263,[],13585
65264,[],13585
65265,[],13585
65266,['individual'],13586
65267,"['""religion is what the individual does with his own solitariness ... and if you are never solitary, you are never religious.""']",13586
65268,"[""a system of general truths that transformed a person's character""]",13586
65269,"['while religion is often a good influence, it is not necessarily good']",13586
65270,[],13586
65271,[],13586
65272,[],13586
65273,['solitariness'],13587
65274,"['""the value of the objective world which is a community derivative from the interrelations of its component individuals.""']",13587
65275,"['meaning and value do not exist for the individual alone, but only in the context of the universal community']",13587
65276,['The spirit at once surrenders itself to this universal claim and appropriates it for itself'],13587
65277,[],13587
65278,[],13587
65279,[],13587
65280,['religion takes deeply felt emotions and contextualizes them within a system of general truths about the world'],13588
65281,['a kind of bridge between philosophy and the emotions and purposes of a particular society'],13588
65282,['It is the task of religion to make philosophy applicable to the everyday lives of ordinary people.'],13588
65283,[],13588
65284,[],13588
65285,[],13588
65286,[],13588
65287,['Europe and China'],13589
65288,"['ecology, physics, biology, education, economics, and psychology']",13589
65289,['William Temple'],13589
65290,"[""Temple's Gifford Lectures of 1932-1934""]",13589
65291,[],13589
65292,[],13589
65293,"[""at the University of Chicago's Divinity School""]",13590
65294,['Henry Nelson Wieman'],13590
65295,"['Wieman, Charles Hartshorne, Bernard Loomer, Bernard Meland, and Daniel Day Williams']",13590
65296,['John B. Cobb'],13590
65297,[],13590
65298,[],13590
65299,[],13590
65300,[],13590
65301,"['traditions of Taoism, Buddhism, and Confucianism']",13591
65302,['John Cobb and David Ray Griffin'],13591
65303,"['interdependence of humanity and nature, as well as his emphasis on an educational system that includes the teaching of values rather than simply bare facts']",13591
65304,[],13591
65305,[],13591
65306,[],13591
65307,[],13592
65308,[],13592
65309,[],13592
65310,['his assertion that matter is an abstraction'],13593
65311,['perception of metaphysics itself as passé'],13593
65312,[],13593
65313,[],13593
65314,['Charles Hartshorne'],13594
65315,"['John B. Cobb, Jr., David Ray Griffin, Marjorie Hewitt Suchocki, C. Robert Mesle, Roland Faber, and Catherine Keller']",13594
65316,[],13594
65317,"[""God's relational nature""]",13595
65318,"['""the fellow sufferer who understands"", and as the being who is supremely affected by temporal events']",13595
65319,['people would not praise a human ruler who was unaffected by either the joys or sorrows of his followers – so why would this be a praise-worthy quality in God?'],13595
65320,"['as the being who is most affected by the world, God is the being who can most appropriately respond to the world']",13595
65321,[],13595
65322,[],13595
65323,"['poststructuralist, postcolonialist, and feminist theory']",13596
65324,['geneticist'],13596
65325,['Alexander Bard and Jan Söderqvist'],13596
65326,[],13596
65327,[],13596
65328,[],13596
65329,[],13596
65330,['William James and John Dewey'],13597
65331,['Charles Sanders Peirce'],13597
65332,['Nicholas Rescher'],13597
65333,[],13597
65334,[],13597
65335,[],13597
65336,[],13597
65337,"[""Whitehead's view has now been rendered obsolete, with the discovery of gravitational waves""]",13598
65338,['phenonena observed locally that largely violate the kind of local flatness of space that Whitehead assumes'],13598
65339,"[""Whitehead's cosmology must be regarded as a local approximation""]",13598
65340,[],13598
65341,[],13598
65342,['Is It Too Late? A Theology of Ecology'],13599
65343,"['For the Common Good: Redirecting the Economy toward Community, the Environment, and a Sustainable Future']",13599
65344,['Grawemeyer Award for Ideas Improving World Order'],13599
65345,"['to challenge ""economists\' zealous faith in the great god of growth.""']",13599
65346,[],13599
65347,[],13599
65348,[],13599
65349,['Xie Bangxiu'],13600
65350,"['Flexible-goals, Engaged-learner, Embodied-knowledge, Learning-through-interactions, and Supportive-teacher']",13600
65351,['Chinese government organizations and the Institute for the Postmodern Development of China'],13600
65352,[],13600
65353,[],13600
65354,['philosophy of business administration and organizational theory'],13601
65355,"['""applied process thought""']",13601
65356,['philosophy of management and business ethics'],13601
65357,[],13601
65358,[],13601
65359,[],13601
65360,['Integrative Process: Follettian Thinking from Ontology to Administration'],13602
65361,[],13602
65362,[],13602
65363,[],13602
65364,['tuberculosis'],13603
65365,['20th century'],13603
65366,"['anyone, of any age, in any country']",13603
65367,['20th'],13603
65368,['develop resistance'],13603
65369,['World Health Organization'],13603
65370,['20th century'],13603
65371,['develop resistance'],13603
65372,['World Health Organization'],13603
65373,['every region of the world'],13603
65374,['20th century'],13603
65375,['tuberculosis'],13603
65376,['livestock raising'],13603
65377,[],13603
65378,['empirical therapy'],13604
65379,['laboratory'],13604
65380,['While the microorgainsim is being identified'],13604
65381,['several days'],13604
65382,['broad spectrum antibiotic'],13604
65383,"['a patient has proven or suspected infection, but the responsible microorganism is not yet unidentified']",13604
65384,[],13604
65385,[],13604
65386,[],13604
65387,[],13604
65388,['fever and nausea'],13605
65389,['disruption of the species composition in the intestinal flora'],13605
65390,['a quinolone antibiotic with a systemic corticosteroid'],13605
65391,['negative effects'],13605
65392,['Adverse effects'],13605
65393,['host microbiota'],13605
65394,['diarrhea'],13605
65395,['overgrowth of yeast'],13605
65396,['Additional side-effects'],13605
65397,[],13605
65398,[],13605
65399,['increased body mass'],13606
65400,['subtherapeutic antibiotic treatment'],13606
65401,"['penicillin, vancomycin, penicillin and vancomycin, or chlortetracycline']",13606
65402,['weighed against the beneficial effects'],13606
65403,['increased body mass'],13606
65404,[],13606
65405,[],13606
65406,['The majority of studies indicate antibiotics do interfere with contraceptive pills'],13607
65407,['inconclusive and controversial'],13607
65408,['extra contraceptive measures'],13607
65409,['absorption of estrogens'],13607
65410,['oral contraceptives'],13607
65411,['antibiotics do interfere'],13607
65412,['about 1%'],13607
65413,['extra contraceptive measures'],13607
65414,[],13607
65415,[],13607
65416,[],13607
65417,['decreased effectiveness'],13608
65418,['moderate alcohol consumption is unlikely to interfere with many common antibiotics'],13608
65419,['there are specific types of antibiotics with which alcohol consumption may cause serious side-effects'],13608
65420,['widespread'],13608
65421,['decreased effectiveness of antibiotic therapy'],13608
65422,['alcohol consumption'],13608
65423,['alcohol'],13608
65424,['specific types of antibiotics with which alcohol consumption may cause serious side-effects'],13608
65425,['alcohol and antibiotics should never be mixed'],13608
65426,[],13608
65427,[],13608
65428,[],13608
65429,['bacterial growth phase'],13609
65430,['bacterial infection'],13609
65431,['division of bacterial cells'],13609
65432,['concentration'],13609
65433,['several pharmacological parameters are used as markers of drug efficacy'],13609
65434,[],13609
65435,[],13609
65436,[],13609
65437,['mechanism of action'],13610
65438,['penicillins and cephalosporins'],13610
65439,['polymyxins'],13610
65440,['four'],13610
65441,['bacterial functions or growth processes'],13610
65442,['penicillins and cephalosporins'],13610
65443,['polymyxins'],13610
65444,"['(macrolides, lincosamides and tetracyclines']",13610
65445,[],13610
65446,[],13610
65447,[],13610
65448,[],13610
65449,['various natural compounds'],13611
65450,['penicillins'],13611
65451,['fungi'],13611
65452,['aminoglycosides'],13611
65453,['synthesis'],13611
65454,[],13611
65455,[],13611
65456,[],13611
65457,['1943'],13612
65458,['Luria–Delbrück'],13612
65459,['resistance of bacteria'],13612
65460,['evolution'],13612
65461,['1943'],13612
65462,['penicillin and erythromycin'],13612
65463,[],13612
65464,[],13612
65465,['Intrinsic antibacterial resistance'],13613
65466,['antibiotic target'],13613
65467,['vertical transmission'],13613
65468,['mutation'],13613
65469,['vertical transmission of mutations'],13613
65470,[],13613
65471,[],13613
65472,[],13613
65473,['superbugs'],13614
65474,['tuberculosis'],13614
65475,['half a million'],13614
65476,['MDR-TB'],13614
65477,[],13614
65478,[],13614
65479,[],13614
65480,['Inappropriate antibiotic treatment and overuse'],13615
65481,['Self prescription'],13615
65482,['overuse of antibiotics'],13615
65483,[],13615
65484,[],13615
65485,[],13615
65486,[],13615
65487,[],13615
65488,['prophylactic antibiotics'],13616
65489,"['failure to take the entire prescribed course of the antibiotic, incorrect dosage and administration, or failure to rest for sufficient recovery']",13616
65490,['Inappropriate antibiotic treatment'],13616
65491,['prescribe antibiotics'],13616
65492,[],13616
65493,[],13616
65494,[],13616
65495,[],13616
65496,[],13616
65497,"['US Centers for Disease Control and Prevention, the Food and Drug Administration (FDA), and the National Institutes of Health (NIH)']",13617
65498,['2002'],13617
65499,[],13617
65500,[],13617
65501,[],13617
65502,[],13617
65503,['2003'],13618
65504,['Swann report 1969'],13618
65505,"['American Society for Microbiology (ASM), American Public Health Association (APHA) and the American Medical Association (AMA)']",13618
65506,"[""American Holistic Nurses' Association, the American Medical Association, and the American Public Health Association (APHA)""]",13618
65507,[],13618
65508,[],13618
65509,[],13618
65510,[],13618
65511,['animal husbandry'],13619
65512,['March 2012'],13619
65513,[],13619
65514,[],13619
65515,[],13619
65516,[],13619
65517,['mold and plant materials and extracts'],13620
65518,['against life'],13620
65519,[],13620
65520,[],13620
65521,['mold'],13621
65522,['Alexander Fleming'],13621
65523,['penicillin'],13621
65524,['chemotherapy'],13621
65525,[],13621
65526,[],13621
65527,[],13621
65528,['Prontosil'],13622
65529,['IG Farben'],13622
65530,['Gerhard Domagk'],13622
65531,[],13622
65532,[],13622
65533,[],13622
65534,[],13622
65535,[],13622
65536,['tyrothricin'],13623
65537,['1939'],13623
65538,"['start of World War II,']",13623
65539,['wounds and ulcers'],13623
65540,[],13623
65541,[],13623
65542,[],13623
65543,[],13623
65544,['1945'],13624
65545,['Dorothy Crowfoot Hodgkin'],13624
65546,[],13624
65547,[],13624
65548,[],13624
65549,['immune modulation or augmentation'],13625
65550,['Antibacterial vaccines'],13625
65551,[],13625
65552,[],13625
65553,[],13625
65554,[],13625
65555,[],13625
65556,['Phage therapy'],13626
65557,"['phages will infect ""good"" bacteria']",13626
65558,[],13626
65559,[],13626
65560,[],13626
65561,[],13626
65562,['2'],13627
65563,['2013'],13627
65564,[],13627
65565,[],13627
65566,[],13627
65567,[],13627
65568,['FDA'],13628
65569,['economic incentives'],13628
65570,['superbugs'],13628
65571,[],13628
65572,[],13628
65573,[],13628
65574,['Android and iOS'],13629
65575,"['built-in antivirus software, integration with Microsoft SmartScreen phishing filtering service and support for UEFI Secure Boot']",13629
65576,['3.0'],13629
65577,['displays programs and dynamically updated content on a grid of tiles'],13629
65578,['an online store for downloading and purchasing new software'],13629
65579,[],13629
65580,[],13629
65581,[],13629
65582,[],13629
65583,[],13629
65584,['being potentially confusing and difficult to learn'],13630
65585,['60 million'],13630
65586,[],13630
65587,[],13630
65588,[],13630
65589,['before Windows 7 had shipped in 2009'],13631
65590,['Steven Sinofsky'],13631
65591,['Steve Ballmer'],13631
65592,['Consumer Electronics Show'],13631
65593,[],13631
65594,[],13631
65595,[],13631
65596,[],13631
65597,"['April 25, 2011']",13632
65598,"['May 1, 2011']",13632
65599,[],13632
65600,[],13632
65601,[],13632
65602,[],13632
65603,"['standard 32-bit and 64-bit versions, plus a special 64-bit version which included SDKs and developer tools']",13633
65604,"['535,000']",13633
65605,"['January 15, 2013']",13633
65606,"['March 11, 2012']",13633
65607,[],13633
65608,[],13633
65609,[],13633
65610,[],13633
65611,[],13633
65612,"['February 29, 2012']",13634
65613,"['100,000']",13634
65614,['over one million times'],13634
65615,[],13634
65616,[],13634
65617,['8400'],13635
65618,"['May 28, 2012']",13635
65619,[],13635
65620,[],13635
65621,[],13635
65622,[],13635
65623,"['August 1, 2012']",13636
65624,['9200'],13636
65625,['a version for European markets lacking bundled media players'],13636
65626,"['August 16, 2012']",13636
65627,[],13636
65628,[],13636
65629,['through Windows Update'],13637
65630,['File Explorer'],13637
65631,[],13637
65632,[],13637
65633,[],13637
65634,[],13637
65635,['$1.5–1.8 billion'],13638
65636,['$200 million'],13638
65637,['Allison Brown'],13638
65638,['October 2012'],13638
65639,['34'],13638
65640,[],13638
65641,"['June 12, 2013']",13639
65642,['the iPad'],13639
65643,['Windows Everywhere'],13639
65644,"[""Windows 8, Windows Phone 8, and the company's suite of online services""]",13639
65645,[],13639
65646,[],13639
65647,[],13639
65648,[],13639
65649,['hibernates the Windows kernel on shutdown to speed up the subsequent boot'],13640
65650,['live USB versions of Windows'],13640
65651,['faster data transfers and improved power management'],13640
65652,['clock and notifications'],13640
65653,[],13640
65654,['a ribbon'],13641
65655,['File Explorer'],13641
65656,['allows incremental revisions of files to be backed up to and restored from a secondary storage device'],13641
65657,[],13641
65658,[],13641
65659,['indicating the level of resource usage'],13642
65660,['a simpler and modern design with less technical information displayed'],13642
65661,[],13642
65662,[],13642
65663,[],13642
65664,['PINs and picture passwords'],13643
65665,"[""allows parents to monitor and manage their children's activities on a device with activity reports and safety controls""]",13643
65666,"['November 13, 2012']",13643
65667,[],13643
65668,[],13643
65669,[],13643
65670,[],13643
65671,['uses a public-key infrastructure to verify the integrity of the operating system'],13644
65672,"['must have secure boot enabled by default, and provide ways for users to disable or re-configure the feature']",13644
65673,[],13644
65674,[],13644
65675,[],13644
65676,['allows users to view their profile and gamerscore'],13645
65677,"['June 8, 2015']",13645
65678,['can be used to access services and synchronize applications and settings between devices.'],13645
65679,[],13645
65680,[],13645
65681,[],13645
65682,[],13645
65683,"['a ""Compatibility View"" whitelist']",13646
65684,[],13646
65685,[],13646
65686,[],13646
65687,[],13646
65688,['APNs and carrier branding'],13647
65689,[],13647
65690,[],13647
65691,[],13647
65692,[],13647
65693,[],13647
65694,['Microsoft developer'],13648
65695,"['Facebook, Skype, and People service']",13648
65696,['Facebook and Flickr'],13648
65697,['apps are to be optimized for touchscreen environments and are more specialized than current desktop applications.'],13648
65698,[],13648
65699,[],13648
65700,[],13648
65701,"['If written in some ""high-level"" languages']",13649
65702,['permitting consumption by all compatible languages'],13649
65703,['sandboxed environment'],13649
65704,[],13649
65705,[],13649
65706,[],13649
65707,['Windows Store'],13650
65708,['sideload apps'],13650
65709,['Windows 8 Pro and Windows RT devices'],13650
65710,[],13650
65711,[],13650
65712,[],13650
65713,[],13650
65714,['the apps prior to the first official presentation of Windows 8'],13651
65715,"['September 12, 2012']",13651
65716,[],13651
65717,[],13651
65718,[],13651
65719,['API code instead of WinRT'],13652
65720,['New experience enabled'],13652
65721,"['able to permanently run in the background, use multiple background processes, and use Windows API code']",13652
65722,[],13652
65723,[],13652
65724,[],13652
65725,['Chrome and Firefox'],13653
65726,['September 2013'],13653
65727,[],13653
65728,[],13653
65729,['a customizable array of tiles linking to various apps and desktop programs'],13654
65730,['display constantly updated information and content'],13654
65731,['used for basic configuration and user settings'],13654
65732,['Control Panel'],13654
65733,[],13654
65734,[],13654
65735,[],13654
65736,[],13654
65737,['A vertical toolbar'],13655
65738,['Pointing the cursor in the top-left corner of the screen and moving down'],13655
65739,['allows one to switch between apps and Desktop'],13655
65740,['via a tile on the Start screen'],13655
65741,[],13655
65742,[],13655
65743,[],13655
65744,['the cost of licensing the necessary decoders'],13656
65745,['upgrades the system to Windows 8 Pro'],13656
65746,['the traditional Start menu'],13656
65747,[],13656
65748,['access previous versions of shared files stored on a Windows Server computer'],13657
65749,['other software'],13657
65750,[],13657
65751,[],13657
65752,['1024×768'],13658
65753,"['to allow ""greater design flexibility"" for future products']",13658
65754,"['a standalone device that combines the PC, display and rechargeable power source with a mechanically attached keyboard and pointing device in a single chassis']",13658
65755,[],13658
65756,[],13658
65757,[],13658
65758,['three'],13659
65759,"['BitLocker, Hyper-V, the ability to join a domain, and the ability to install Windows Media Center as a paid add-on']",13659
65760,['features aimed towards business environments'],13659
65761,['as pre-loaded software on devices specifically developed for it'],13659
65762,[],13659
65763,[],13659
65764,[],13659
65765,"['$39.99 online, or $69.99 for retail box']",13660
65766,['$119.99'],13660
65767,['$199.99'],13660
65768,"['PCs pre-loaded with Windows 7 Home Basic, Home Premium, Professional, or Ultimate']",13660
65769,['free'],13660
65770,[],13660
65771,[],13660
65772,[],13660
65773,[],13660
65774,[],13660
65775,['require an existing version of Windows to install'],13661
65776,"['specialized ""System Builder"" SKU']",13661
65777,['(OEM) SKU'],13661
65778,['purchase and personal use by users on homebuilt computers'],13661
65779,[],13661
65780,[],13661
65781,[],13661
65782,"['8.1 is available as ""full version software""']",13662
65783,['Personal Use License'],13662
65784,"[""a special OEM-specific SKU of Windows 8.1 subsidized by Microsoft's Bing search engine""]",13662
65785,[],13662
65786,[],13662
65787,[],13662
65788,['32-bit and 64-bit'],13663
65789,['CPUs compatible with x86 2nd generation'],13663
65790,['1978'],13663
65791,"[""automatically installs the version corresponding with the architecture of the system's existing Windows installation""]",13663
65792,[],13663
65793,[],13663
65794,[],13663
65795,[],13663
65796,[],13663
65797,['only supports applications included with the system'],13664
65798,['to ensure that the system only runs applications that are optimized for the architecture'],13664
65799,[],13664
65800,[],13664
65801,[],13664
65802,[],13664
65803,[],13664
65804,['Microsoft developer'],13665
65805,[],13665
65806,[],13665
65807,['video game developers'],13666
65808,['Gabe Newell'],13666
65809,['Activision Blizzard'],13666
65810,[],13666
65811,[],13666
65812,[],13666
65813,[],13666
65814,['because it allows users to interact with dynamic information'],13667
65815,['Apple'],13667
65816,[],13667
65817,[],13667
65818,[],13667
65819,['the lack of instructions provided by the operating system on the functions accessed through the user interface'],13668
65820,['Adrian Kingsley-Hughes'],13668
65821,['mixed'],13668
65822,[],13668
65823,[],13668
65824,[],13668
65825,['market research firm'],13669
65826,['consumers bought more mobile devices'],13669
65827,['Apple'],13669
65828,[],13669
65829,[],13669
65830,[],13669
65831,['7.4'],13670
65832,['43.4%'],13670
65833,['48.2%'],13670
65834,['top tier apps'],13670
65835,[],13671
65836,[],13671
65837,[],13671
65838,"['April 2, 2014']",13672
65839,['February 2014'],13672
65840,"[""cheaper Windows 8 licenses to OEMs in exchange for setting Internet Explorer's default search engine to Bing""]",13672
65841,[],13672
65842,[],13672
65843,[],13672
65844,[],13672
65845,['May 2014'],13673
65846,['Ni Guangnan'],13673
65847,[],13673
65848,[],13673
65849,[],13673
65850,[],13673
65851,[],13673
65852,['China Central Television'],13674
65853,['Sina Weibo'],13674
65854,['Ni Guangnan'],13674
65855,['Fudan University'],13674
65856,[],13674
65857,[],13674
65858,[],13674
65859,[],13674
65860,[],13674
65861,"['May 14, 2013']",13675
65862,"['June 26, 2013']",13675
65863,"['September 9, 2013']",13675
65864,[],13675
65865,[],13675
65866,[],13675
65867,[],13675
65868,['Bing-based unified search system'],13676
65869,['ability to boot to the desktop instead of the Start screen'],13676
65870,['a visible Start button'],13676
65871,['up to four'],13676
65872,[],13676
65873,[],13676
65874,[],13676
65875,['81 mi'],13677
65876,['one of the smallest'],13677
65877,['siSwati'],13677
65878,['mid-18th century'],13677
65879,['Ngwane III'],13677
65880,[],13677
65881,[],13677
65882,[],13677
65883,[],13677
65884,[],13677
65885,"['$9,714']",13678
65886,['Southern African Customs Union'],13678
65887,['Common Market for Eastern and Southern Africa'],13678
65888,"[""Swaziland's currency""]",13678
65889,['South African rand'],13678
65890,[],13678
65891,[],13678
65892,[],13678
65893,[],13678
65894,['king'],13679
65895,['Emakhandzambili clans'],13679
65896,['Mswati II. KaNgwane'],13679
65897,[],13679
65898,[],13679
65899,[],13679
65900,[],13679
65901,['1903'],13680
65902,['Anglo-Boer war'],13680
65903,['1906'],13680
65904,['two-thirds of the total land'],13680
65905,['December 1921'],13680
65906,[],13680
65907,[],13680
65908,['November 1963'],13681
65909,['liqoqo'],13681
65910,['1967'],13681
65911,[],13681
65912,[],13681
65913,[],13681
65914,[],13681
65915,['1973'],13682
65916,['King Sobhuza II'],13682
65917,['1982'],13682
65918,['Queen Regent Dzeliwe Shongwe'],13682
65919,[],13682
65920,[],13682
65921,[],13682
65922,['The king'],13683
65923,['the Libandla'],13683
65924,['a minority'],13683
65925,[],13683
65926,[],13683
65927,[],13683
65928,['30 seats'],13684
65929,['10'],13684
65930,['20 September 2013'],13684
65931,['the elections and boundaries commission'],13684
65932,[],13684
65933,[],13684
65934,[],13684
65935,['the early seventies'],13685
65936,['the majority'],13685
65937,['the constitutional draft committee'],13685
65938,[],13685
65939,[],13685
65940,[],13685
65941,['a show of hand'],13686
65942,['at least ten'],13686
65943,['Constituency Headman'],13686
65944,['Constituency Executive Committee'],13686
65945,['four'],13686
65946,[],13686
65947,['the chiefdoms'],13687
65948,['at the inkhundla'],13687
65949,['indvuna ye nkhundla'],13687
65950,[],13687
65951,['Mozambique'],13688
65952,"['17,364 km2']",13688
65953,['the northwest'],13688
65954,[],13688
65955,[],13688
65956,[],13688
65957,[],13688
65958,['About 75%'],13689
65959,['Swazi Nation Land'],13689
65960,['textile manufacturing'],13689
65961,[],13689
65962,[],13689
65963,['nearly 2 percentage points'],13690
65964,['the late 1990s'],13690
65965,['declining revenues and increased spending'],13690
65966,[],13690
65967,['55%'],13691
65968,['60% of total government revenues'],13691
65969,['declined markedly'],13691
65970,['less than 20%'],13691
65971,[],13691
65972,[],13691
65973,[],13691
65974,['South Africa'],13692
65975,['70%'],13692
65976,['more than 50%'],13692
65977,[],13692
65978,[],13692
65979,[],13692
65980,[],13692
65981,['South African Rand'],13693
65982,['South Africa'],13693
65983,['as much as 70%'],13693
65984,[],13693
65985,[],13693
65986,[],13693
65987,['83%'],13694
65988,['Christianity'],13694
65989,['20%'],13694
65990,['Ellinah Wamukoya'],13694
65991,['14'],13694
65992,[],13694
65993,[],13694
65994,['38.8%'],13695
65995,['80% coverage or greater'],13695
65996,['70% to 80%'],13695
65997,['18%'],13695
65998,[],13695
65999,[],13695
66000,[],13695
66001,[],13695
66002,['5-year or younger'],13696
66003,['21.6%'],13696
66004,['neighbourhood care points'],13696
66005,['early childhood care and education'],13696
66006,['five'],13697
66007,['three'],13697
66008,['Examination Council of Swaziland'],13697
66009,['Swaziland General Certificate of Secondary Education'],13697
66010,[],13697
66011,['Sidvwashini'],13698
66012,['Mbabane'],13698
66013,['Siteki'],13698
66014,[],13698
66015,[],13698
66016,[],13698
66017,['technology and business studies'],13699
66018,['Matsapha'],13699
66019,['Manzini Industrial and Training Centre'],13699
66020,[],13699
66021,[],13699
66022,[],13699
66023,['Swaziland Institute of Management and Public Administration'],13700
66024,['a government owned management and development institute'],13700
66025,"['Botswana, Lesotho and Swaziland']",13700
66026,"['training, consultancy, and research in management']",13700
66027,['1972'],13700
66028,[],13700
66029,['training of the Sangoma'],13701
66030,['a traditional diviner'],13701
66031,['the cause of sickness or even death'],13701
66032,['to determine the cause of the sickness'],13701
66033,[],13701
66034,[],13701
66035,[],13701
66036,['eight'],13702
66037,['late August or early September'],13702
66038,"['childless, unmarried girls']",13702
66039,"[""to preserve girls' chastity""]",13702
66040,[],13702
66041,"['the old ""umchwasho"" custom']",13703
66042,['dancing and feasting'],13703
66043,[],13703
66044,[],13703
66045,[],13703
66046,[],13703
66047,['translatio'],13704
66048,['Romance'],13704
66049,['Latin'],13704
66050,"['""re-language-ing""']",13704
66051,[],13704
66052,[],13704
66053,[],13704
66054,['hardly'],13705
66055,['early Christian period and the Middle Ages'],13705
66056,['literal'],13705
66057,[],13705
66058,[],13705
66059,[],13705
66060,[],13705
66061,['context itself'],13706
66062,['reproducing the original order of sememes'],13706
66063,['passive'],13706
66064,['syntactic requirements'],13706
66065,[],13706
66066,[],13706
66067,[],13706
66068,['guide to current meaning'],13707
66069,['aktuell'],13707
66070,[],13707
66071,[],13707
66072,['at least since Terence'],13708
66073,['comedies'],13708
66074,['Cicero'],13708
66075,['Samuel Johnson'],13708
66076,[],13708
66077,[],13708
66078,[],13708
66079,[],13708
66080,['earlier approaches'],13709
66081,['when historians view ancient or medieval records'],13709
66082,[],13709
66083,[],13709
66084,[],13709
66085,[],13709
66086,['5th century'],13710
66087,['creation of Arabic script'],13710
66088,['Greek and Persian'],13710
66089,['Arabic'],13710
66090,[],13710
66091,[],13710
66092,[],13710
66093,[],13710
66094,['centuries of close contacts and exchanges'],13711
66095,['after the Renaissance'],13711
66096,['important sources of material'],13711
66097,['techniques'],13711
66098,['overtake the Islamic and oriental traditions'],13711
66099,[],13711
66100,[],13711
66101,[],13711
66102,[],13711
66103,[],13711
66104,['texts in the religious schools'],13712
66105,['Darwinism'],13712
66106,[],13712
66107,[],13712
66108,[],13712
66109,[],13712
66110,['solemn wartime promises of postwar Arab autonomy'],13713
66111,['Muslim Brotherhood'],13713
66112,['retrograde currents'],13713
66113,[],13713
66114,[],13713
66115,[],13713
66116,[],13713
66117,['German Romanticism'],13714
66118,['German'],13714
66119,['1813'],13714
66120,['transparency'],13714
66121,[],13714
66122,[],13714
66123,[],13714
66124,['Comparison of a back-translation with the original text'],13715
66125,['by reversing the operation'],13715
66126,['reverse-translation operations'],13715
66127,[],13715
66128,[],13715
66129,[],13715
66130,[],13715
66131,['French'],13716
66132,['1903'],13716
66133,"['""Private History of the \'Jumping Frog\' Story""']",13716
66134,"['""The Athenian and the Frog""']",13716
66135,[],13716
66136,['the original text'],13717
66137,['French'],13717
66138,['French-language'],13717
66139,[],13717
66140,[],13717
66141,[],13717
66142,['Translation'],13718
66143,['languages'],13718
66144,['bridges'],13718
66145,['source languages'],13718
66146,[],13718
66147,[],13718
66148,[],13718
66149,[],13718
66150,['crucial'],13719
66151,['Spanish conquest of Mexico'],13719
66152,['lover'],13719
66153,[],13719
66154,[],13719
66155,[],13719
66156,['Web-based human translation'],13720
66157,['frequent inaccuracy'],13720
66158,['on-demand human-translation services'],13720
66159,"['businesses, individuals, and enterprises']",13720
66160,[],13720
66161,[],13720
66162,[],13720
66163,[],13720
66164,['context-embedded'],13721
66165,['comprehend the context of the original text'],13721
66166,['error'],13721
66167,[],13721
66168,[],13721
66169,[],13721
66170,[],13721
66171,['Asia'],13722
66172,['The Tangut Empire'],13722
66173,[],13722
66174,[],13722
66175,[],13722
66176,[],13722
66177,['Arabs'],13723
66178,['philosophical and scientific works'],13723
66179,['Middle Ages'],13723
66180,['School of Translation'],13723
66181,['European'],13723
66182,[],13723
66183,[],13723
66184,[],13723
66185,[],13723
66186,[],13723
66187,['end of the 15th century'],13724
66188,[],13724
66189,[],13724
66190,[],13724
66191,[],13724
66192,"[""Cosimo de' Medici""]",13725
66193,['Byzantine scholar'],13725
66194,['1453'],13725
66195,['Marsilio Ficino'],13725
66196,['the exact words'],13725
66197,[],13725
66198,[],13725
66199,['ease of reading'],13726
66200,['their own style of expression'],13726
66201,[],13726
66202,[],13726
66203,['accuracy and style'],13727
66204,['that they were reading a foreign classic'],13727
66205,['by using Persian names and discreet Biblical echoes'],13727
66206,[],13727
66207,[],13727
66208,[],13727
66209,[],13727
66210,['poetry'],13728
66211,['stanzaic'],13728
66212,['church hymns'],13728
66213,['Catherine Winkworth'],13728
66214,[],13728
66215,[],13728
66216,[],13728
66217,['by subdividing or combining notes'],13729
66218,[],13729
66219,[],13729
66220,[],13729
